event_a,event_b,shared_scenarios_count,shared_scenarios,jaccard_similarity,total_scenarios_a,total_scenarios_b
SCSkillFiredPacket,SCTargetChangedPacket,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.8333,10,12
SCSkillFiredPacket,SCTimeOfDayPacket,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.7692,10,13
SCSkillFiredPacket,SCUnitModelPostureChangedPacket,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.7143,10,14
SCSkillFiredPacket,SCUnitPointsPacket,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",1.0,10,10
SCSkillFiredPacket,lifecycle:trace_started,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.7143,10,14
SCSkillFiredPacket,packet:packet_in,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.7143,10,14
SCSkillFiredPacket,packet:packet_out,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.7143,10,14
SCTargetChangedPacket,SCUnitPointsPacket,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.8333,12,10
SCTimeOfDayPacket,SCUnitPointsPacket,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.7692,13,10
SCUnitModelPostureChangedPacket,SCUnitPointsPacket,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.7143,14,10
SCUnitPointsPacket,lifecycle:trace_started,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.7143,10,14
SCUnitPointsPacket,packet:packet_in,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.7143,10,14
SCUnitPointsPacket,packet:packet_out,10,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.7143,10,14
CSMoveUnitPacket,CSStartSkillPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,14,9
CSMoveUnitPacket,movement:move_begin,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
CSMoveUnitPacket,movement:move_stop,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
CSMoveUnitPacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,14,9
CSSendChatMessagePacket,SCTimeOfDayPacket,9,"buy_chick,dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,sell_items,summon_dismiss_pet,talk_npc",0.6429,10,13
CSSendChatMessagePacket,lifecycle:trace_stopped,9,"buy_chick,dismount_horse,harvest_chicken,mount_horse,pick_potato,place_chick,sell_items,summon_dismiss_pet,talk_npc",0.6429,10,13
CSStartSkillPacket,PingPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,9,14
CSStartSkillPacket,PongPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,9,14
CSStartSkillPacket,SCChatMessagePacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,9,14
CSStartSkillPacket,SCOneUnitMovementPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,9,14
CSStartSkillPacket,SCSkillEndedPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.9,9,10
CSStartSkillPacket,SCSkillFiredPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.9,9,10
CSStartSkillPacket,SCTargetChangedPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.75,9,12
CSStartSkillPacket,SCTimeOfDayPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6923,9,13
CSStartSkillPacket,SCUnitModelPostureChangedPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,9,14
CSStartSkillPacket,SCUnitPointsPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.9,9,10
CSStartSkillPacket,lifecycle:trace_started,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,9,14
CSStartSkillPacket,packet:packet_in,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,9,14
CSStartSkillPacket,packet:packet_out,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,9,14
CSStartSkillPacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",1.0,9,9
PingPacket,movement:move_begin,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
PingPacket,movement:move_stop,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
PingPacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,14,9
PongPacket,movement:move_begin,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
PongPacket,movement:move_stop,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
PongPacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,14,9
SCChatMessagePacket,movement:move_begin,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
SCChatMessagePacket,movement:move_stop,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
SCChatMessagePacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,14,9
SCItemTaskSuccessPacket,SCTimeOfDayPacket,9,"buy_chick,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,use_bag_consumable",0.6429,10,13
SCItemTaskSuccessPacket,lifecycle:trace_stopped,9,"buy_chick,harvest_chicken,mount_horse,pick_potato,place_chick,quest_accept_and_turnin,sell_items,summon_dismiss_pet,use_bag_consumable",0.6429,10,13
SCOneUnitMovementPacket,movement:move_begin,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
SCOneUnitMovementPacket,movement:move_stop,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
SCOneUnitMovementPacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,14,9
SCSkillEndedPacket,lifecycle:trace_stopped,9,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,10,13
SCSkillEndedPacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.9,10,9
SCSkillFiredPacket,lifecycle:trace_stopped,9,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,10,13
SCSkillFiredPacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.9,10,9
SCTargetChangedPacket,movement:move_begin,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.75,12,9
SCTargetChangedPacket,movement:move_stop,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.75,12,9
SCTargetChangedPacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.75,12,9
SCTimeOfDayPacket,movement:move_begin,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6923,13,9
SCTimeOfDayPacket,movement:move_stop,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6923,13,9
SCTimeOfDayPacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6923,13,9
SCUnitModelPostureChangedPacket,movement:move_begin,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
SCUnitModelPostureChangedPacket,movement:move_stop,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
SCUnitModelPostureChangedPacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,14,9
SCUnitPointsPacket,lifecycle:trace_stopped,9,"combat_basic_melee,combat_basic_ranged,dismount_horse,harvest_chicken,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,10,13
SCUnitPointsPacket,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.9,10,9
lifecycle:trace_started,movement:move_begin,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
lifecycle:trace_started,movement:move_stop,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,14,9
lifecycle:trace_started,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,14,9
movement:move_begin,movement:move_stop,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",1.0,9,9
movement:move_begin,packet:packet_in,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,9,14
movement:move_begin,packet:packet_out,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,9,14
movement:move_stop,packet:packet_in,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,9,14
movement:move_stop,packet:packet_out,9,"combat_basic_melee,dismount_horse,harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.6429,9,14
packet:packet_in,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,14,9
packet:packet_out,skill:skill_requested,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.6429,14,9
CSChangeTargetPacket,CSMoveUnitPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,talk_npc",0.6429,9,14
CSChangeTargetPacket,PingPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,talk_npc",0.6429,9,14
CSChangeTargetPacket,PongPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,talk_npc",0.6429,9,14
CSChangeTargetPacket,SCChatMessagePacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,talk_npc",0.6429,9,14
CSChangeTargetPacket,SCOneUnitMovementPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,talk_npc",0.6429,9,14
CSChangeTargetPacket,SCTargetChangedPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,talk_npc",0.75,9,12
CSChangeTargetPacket,SCTimeOfDayPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,talk_npc",0.6923,9,13
CSChangeTargetPacket,SCUnitModelPostureChangedPacket,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,talk_npc",0.6429,9,14
CSChangeTargetPacket,lifecycle:trace_started,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,talk_npc",0.6429,9,14
CSChangeTargetPacket,packet:packet_in,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,talk_npc",0.6429,9,14
CSChangeTargetPacket,packet:packet_out,9,"combat_basic_melee,combat_basic_ranged,harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,talk_npc",0.6429,9,14
CSSendChatMessagePacket,SCItemTaskSuccessPacket,8,"buy_chick,harvest_chicken,human_potato_plant,mount_horse,pick_potato,place_chick,sell_items,summon_dismiss_pet",0.6667,10,10
CSSendChatMessagePacket,SCTargetChangedPacket,8,"dismount_horse,harvest_chicken,human_potato_plant,mount_horse,pick_potato,sell_items,summon_dismiss_pet,talk_npc",0.5714,10,12
CSStartSkillPacket,lifecycle:trace_stopped,8,"combat_basic_melee,combat_basic_ranged,harvest_chicken,mount_horse,pick_potato,quest_accept_and_turnin,summon_dismiss_pet,use_bag_consumable",0.5714,9,13
SCItemTaskSuccessPacket,SCTargetChangedPacket,8,"harvest_chicken,human_potato_plant,mount_horse,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,use_bag_consumable",0.5714,10,12
lifecycle:trace_stopped,movement:move_begin,8,"combat_basic_melee,dismount_horse,harvest_chicken,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.5714,13,9
lifecycle:trace_stopped,movement:move_stop,8,"combat_basic_melee,dismount_horse,harvest_chicken,pick_potato,quest_accept_and_turnin,sell_items,summon_dismiss_pet,talk_npc",0.5714,13,9
